"","ID","age","blockcollect","bonus","condition","correctcollect","feedback","gender","keyassignment","levinstein_acc","timecollect","trialcollect","traincondition","logRT","repetition","immediaterepetition"
"1117",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1628,29,"m1",7.39510754656249,TRUE,FALSE
"1118",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2073,30,"m1",7.63675211243578,TRUE,FALSE
"1119",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2768,31,"m1",7.92588031673756,TRUE,FALSE
"1120",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1763,32,"m1",7.47477218239787,TRUE,FALSE
"1121",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1293,33,"m1",7.16472037877186,TRUE,FALSE
"1122",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1362,34,"m1",7.21670948670946,TRUE,FALSE
"1123",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1415,35,"m1",7.25488481007734,TRUE,FALSE
"1124",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1098,36,"m1",7.00124562206948,TRUE,FALSE
"1125",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,3236,37,"m1",8.08209327817838,TRUE,FALSE
"1126",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1650,38,"m1",7.40853056689463,TRUE,FALSE
"1127",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1831,39,"m1",7.51261754467451,TRUE,FALSE
"1128",20,20,"train",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1426,40,"m1",7.26262860097424,TRUE,FALSE
"1129",20,20,"test",4,"m2",0.833333333333333,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.833333333333333,7069,1,"m1",8.86347430617095,FALSE,FALSE
"1130",20,20,"test",4,"m2",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,3262,2,"m1",8.09009578318096,FALSE,FALSE
"1131",20,20,"test",4,"m2",0.916666666666667,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.916666666666667,3751,3,"m1",8.22977775008189,FALSE,FALSE
"1132",20,20,"test",4,"m2",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2893,4,"m1",7.97004930497614,FALSE,FALSE
"1133",20,20,"test",4,"m2",0.833333333333333,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.833333333333333,2320,5,"m1",7.74932246466036,FALSE,FALSE
"1134",20,20,"test",4,"m2",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2149,6,"m1",7.67275789664251,FALSE,FALSE
"1135",20,20,"test",4,"m2",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2187,7,"m1",7.69028602067677,FALSE,FALSE
"1136",20,20,"test",4,"m2",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1766,8,"m1",7.47647238116391,FALSE,FALSE
"1137",20,20,"test",4,"m1",0.916666666666667,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.916666666666667,4693,1,"m1",8.45382731579442,FALSE,FALSE
"1138",20,20,"test",4,"m1",0.916666666666667,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.916666666666667,1582,2,"m1",7.3664451483276,FALSE,FALSE
"1139",20,20,"test",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1254,3,"m1",7.13409372119287,FALSE,FALSE
"1140",20,20,"test",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2335,4,"m1",7.755767170103,FALSE,FALSE
"1141",20,20,"test",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2796,5,"m1",7.9359451033537,FALSE,FALSE
"1142",20,20,"test",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,2063,6,"m1",7.63191651307125,FALSE,FALSE
"1143",20,20,"test",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1938,7,"m1",7.56941179245071,FALSE,FALSE
"1144",20,20,"test",4,"m1",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1569,8,"m1",7.35819375273303,FALSE,FALSE
"1145",20,20,"test",4,"ind",0.5,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.833333333333333,7685,1,"m1",8.9470256559727,FALSE,FALSE
"1146",20,20,"test",4,"ind",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,4213,2,"m1",8.34593026197902,FALSE,FALSE
"1147",20,20,"test",4,"ind",1,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",1,1985,3,"m1",7.59337419312129,FALSE,FALSE
"1148",20,20,"test",4,"ind",0.5,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.583333333333333,4674,4,"m1",8.4497705150988,FALSE,FALSE
"1149",20,20,"test",4,"ind",0.916666666666667,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.916666666666667,5216,5,"m1",8.55948610360649,FALSE,FALSE
"1150",20,20,"test",4,"ind",0.25,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.583333333333333,6164,6,"m1",8.72648119644001,FALSE,FALSE
"1151",20,20,"test",4,"ind",0.666666666666667,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.666666666666667,4375,7,"m1",8.38366179879172,FALSE,FALSE
"1152",20,20,"test",4,"ind",0.75,"",1,"['J', 'L', 'D', 'S', 'K', 'F']",0.75,6072,8,"m1",8.71144331907547,FALSE,FALSE
"1153",21,20,"train",3.90625,"ind",0.583333333333333,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.833333333333333,30233,1,"ind",10.316689322016,FALSE,FALSE
"1154",21,20,"train",3.90625,"ind",0.583333333333333,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.75,15499,2,"ind",9.64853078469705,FALSE,FALSE
"1155",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,13722,3,"ind",9.52675566325084,FALSE,FALSE
"1156",21,20,"train",3.90625,"ind",0.666666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.75,17619,4,"ind",9.77673314419063,FALSE,FALSE
"1157",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,15178,5,"ind",9.62760228996386,FALSE,FALSE
"1158",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,8866,6,"ind",9.089979015305,FALSE,FALSE
"1159",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,13299,7,"ind",9.49544412341316,FALSE,FALSE
"1160",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,9800,8,"ind",9.19013766465866,FALSE,FALSE
"1161",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,7187,9,"ind",8.88002911746844,FALSE,FALSE
"1162",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5865,10,"ind",8.67675776108758,FALSE,FALSE
"1163",21,20,"train",3.90625,"ind",0.666666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.666666666666667,7105,11,"ind",8.8685540405312,FALSE,FALSE
"1164",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6636,12,"ind",8.80026465131034,FALSE,FALSE
"1165",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5074,13,"ind",8.53188474015923,FALSE,FALSE
"1166",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5078,14,"ind",8.53267276226462,FALSE,FALSE
"1167",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5879,15,"ind",8.67914195840225,FALSE,FALSE
"1168",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,4743,16,"ind",8.46442512587758,FALSE,FALSE
"1169",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6311,17,"ind",8.75004942158424,FALSE,FALSE
"1170",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6900,18,"ind",8.83927669058535,FALSE,FALSE
"1171",21,20,"train",3.90625,"ind",0.916666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.916666666666667,6098,19,"ind",8.7157161275482,FALSE,FALSE
"1172",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5994,20,"ind",8.69851424787661,FALSE,FALSE
"1173",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,4394,21,"ind",8.38799525294456,FALSE,FALSE
"1174",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5054,22,"ind",8.52793528794814,FALSE,FALSE
"1175",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,4560,23,"ind",8.42507790250843,FALSE,FALSE
"1176",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6653,24,"ind",8.80282315974189,FALSE,FALSE
"1177",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5231,25,"ind",8.56235774337061,FALSE,FALSE
"1178",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,7047,26,"ind",8.86035727332702,FALSE,FALSE
"1179",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5640,27,"ind",8.6376393444921,FALSE,FALSE
"1180",21,20,"train",3.90625,"ind",0.583333333333333,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.666666666666667,8800,28,"ind",9.0825070004663,FALSE,FALSE
"1181",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,7387,29,"ind",8.90747697752874,FALSE,FALSE
"1182",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5524,30,"ind",8.61685751452918,FALSE,FALSE
"1183",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,3961,31,"ind",8.28425179762192,FALSE,FALSE
"1184",21,20,"train",3.90625,"ind",0.916666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.916666666666667,5412,32,"ind",8.59637398929068,FALSE,FALSE
"1185",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5560,33,"ind",8.62335338724463,FALSE,FALSE
"1186",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6317,34,"ind",8.7509996908987,FALSE,FALSE
"1187",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,4519,35,"ind",8.41604600941128,FALSE,FALSE
"1188",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5863,36,"ind",8.67641669696422,FALSE,FALSE
"1189",21,20,"train",3.90625,"ind",0.666666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.666666666666667,11270,37,"ind",9.32989960703382,FALSE,FALSE
"1190",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,8124,38,"ind",9.00257792270028,FALSE,FALSE
"1191",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6018,39,"ind",8.70251025718999,FALSE,FALSE
"1192",21,20,"train",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,7081,40,"ind",8.86517041965177,FALSE,FALSE
"1193",21,20,"test",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,7061,1,"ind",8.86234196351635,FALSE,FALSE
"1194",21,20,"test",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5903,2,"ind",8.68321597524069,FALSE,FALSE
"1195",21,20,"test",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,4962,3,"ind",8.50956416425175,FALSE,FALSE
"1196",21,20,"test",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5901,4,"ind",8.68287710705717,FALSE,FALSE
"1197",21,20,"test",3.90625,"ind",0.75,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.833333333333333,4711,5,"ind",8.45765547870004,FALSE,FALSE
"1198",21,20,"test",3.90625,"ind",0.75,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.833333333333333,7191,6,"ind",8.88058552310249,FALSE,FALSE
"1199",21,20,"test",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,8314,7,"ind",9.02569611981258,FALSE,FALSE
"1200",21,20,"test",3.90625,"ind",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,7143,8,"ind",8.87388813515497,FALSE,FALSE
"1201",21,20,"test",3.90625,"m2",0.833333333333333,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.833333333333333,6579,1,"ind",8.791638037086,FALSE,FALSE
"1202",21,20,"test",3.90625,"m2",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6623,2,"ind",8.79830371848498,FALSE,FALSE
"1203",21,20,"test",3.90625,"m2",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,4980,3,"ind",8.5131851700187,FALSE,FALSE
"1204",21,20,"test",3.90625,"m2",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,3869,4,"ind",8.26075135470051,FALSE,FALSE
"1205",21,20,"test",3.90625,"m2",0.666666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.666666666666667,7213,5,"ind",8.88364023250367,FALSE,FALSE
"1206",21,20,"test",3.90625,"m2",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5075,6,"ind",8.53208180390999,FALSE,FALSE
"1207",21,20,"test",3.90625,"m2",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5053,7,"ind",8.52773740529191,FALSE,FALSE
"1208",21,20,"test",3.90625,"m2",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6210,8,"ind",8.73391617492752,FALSE,FALSE
"1209",21,20,"test",3.90625,"m1",0.666666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.75,5995,1,"ind",8.69868106746161,FALSE,FALSE
"1210",21,20,"test",3.90625,"m1",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,6587,2,"ind",8.79285328864069,FALSE,FALSE
"1211",21,20,"test",3.90625,"m1",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5878,3,"ind",8.67897184697886,FALSE,FALSE
"1212",21,20,"test",3.90625,"m1",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,7673,4,"ind",8.94546295217767,FALSE,FALSE
"1213",21,20,"test",3.90625,"m1",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5424,5,"ind",8.59858882962023,FALSE,FALSE
"1214",21,20,"test",3.90625,"m1",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,5974,6,"ind",8.69517199877606,FALSE,FALSE
"1215",21,20,"test",3.90625,"m1",1,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",1,3647,7,"ind",8.20166019080868,FALSE,FALSE
"1216",21,20,"test",3.90625,"m1",0.666666666666667,"",1,"['K', 'D', 'F', 'L', 'S', 'J']",0.666666666666667,5994,8,"ind",8.69851424787661,FALSE,FALSE
"1217",22,20,"train",3.96875,"ind",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,26458,1,"ind",10.1833138490223,FALSE,FALSE
"1218",22,20,"train",3.96875,"ind",0.5,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.666666666666667,5418,2,"ind",8.59748202264504,FALSE,FALSE
"1219",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,10513,3,"ind",9.26036786557583,FALSE,FALSE
"1220",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,7252,4,"ind",8.88903257187474,FALSE,FALSE
"1221",22,20,"train",3.96875,"ind",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,9864,5,"ind",9.19664704484418,FALSE,FALSE
"1222",22,20,"train",3.96875,"ind",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,11435,6,"ind",9.34443410645688,FALSE,FALSE
"1223",22,20,"train",3.96875,"ind",0.75,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,7885,7,"ind",8.97271749939714,FALSE,FALSE
"1224",22,20,"train",3.96875,"ind",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,10172,8,"ind",9.22739412654201,FALSE,FALSE
"1225",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4617,9,"ind",8.43750042250699,FALSE,FALSE
"1226",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,7239,10,"ind",8.88723835429314,FALSE,FALSE
"1227",22,20,"train",3.96875,"ind",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,8311,11,"ind",9.02533521755303,FALSE,FALSE
"1228",22,20,"train",3.96875,"ind",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,6923,12,"ind",8.84260448067803,FALSE,FALSE
"1229",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,7148,13,"ind",8.87458787627932,FALSE,FALSE
"1230",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,6564,14,"ind",8.78935545220998,FALSE,FALSE
"1231",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,5320,15,"ind",8.57922858233569,FALSE,FALSE
"1232",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,5609,16,"ind",8.63212772950834,FALSE,FALSE
"1233",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4999,17,"ind",8.51699317141357,FALSE,FALSE
"1234",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4263,18,"ind",8.35772841676521,FALSE,FALSE
"1235",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,6327,19,"ind",8.75258146914688,FALSE,FALSE
"1236",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,6328,20,"ind",8.75273950944749,FALSE,FALSE
"1237",22,20,"train",3.96875,"ind",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,8792,21,"ind",9.08159749608346,FALSE,FALSE
"1238",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4906,22,"ind",8.49821422481843,FALSE,FALSE
"1239",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4374,23,"ind",8.38343320123671,FALSE,FALSE
"1240",22,20,"train",3.96875,"ind",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,8333,24,"ind",9.02797881438221,TRUE,FALSE
"1241",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4185,25,"ind",8.33926198292358,FALSE,FALSE
"1242",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,3621,26,"ind",8.19450550976564,FALSE,FALSE
"1243",22,20,"train",3.96875,"ind",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,7571,27,"ind",8.93208043810331,FALSE,FALSE
"1244",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4425,28,"ind",8.39502555744203,FALSE,FALSE
"1245",22,20,"train",3.96875,"ind",0.666666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.666666666666667,4370,29,"ind",8.38251828808963,FALSE,FALSE
"1246",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,6927,30,"ind",8.84318209802261,FALSE,FALSE
"1247",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4380,31,"ind",8.38480400337049,FALSE,FALSE
"1248",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,5791,32,"ind",8.66406026722579,FALSE,FALSE
"1249",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,2673,33,"ind",7.89095671613892,FALSE,FALSE
"1250",22,20,"train",3.96875,"ind",0.75,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.75,11512,34,"ind",9.3511452485672,FALSE,FALSE
"1251",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4154,35,"ind",8.33182700443606,FALSE,FALSE
"1252",22,20,"train",3.96875,"ind",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,9094,36,"ind",9.11537013438496,FALSE,FALSE
"1253",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,3904,37,"ind",8.26975694753298,FALSE,FALSE
"1254",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,2852,38,"ind",7.95577578153419,FALSE,FALSE
"1255",22,20,"train",3.96875,"ind",0.666666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,4296,39,"ind",8.3654396361887,FALSE,FALSE
"1256",22,20,"train",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4983,40,"ind",8.5137873982814,FALSE,FALSE
"1257",22,20,"test",3.96875,"m2",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,9664,1,"ind",9.1761629201746,FALSE,FALSE
"1258",22,20,"test",3.96875,"m2",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,5260,2,"ind",8.56788630573176,FALSE,FALSE
"1259",22,20,"test",3.96875,"m2",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4600,3,"ind",8.43381158247719,FALSE,FALSE
"1260",22,20,"test",3.96875,"m2",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,6381,4,"ind",8.76108010386835,FALSE,FALSE
"1261",22,20,"test",3.96875,"m2",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,5177,5,"ind",8.5519810169019,FALSE,FALSE
"1262",22,20,"test",3.96875,"m2",0.5,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.666666666666667,6671,6,"ind",8.80552505270952,FALSE,FALSE
"1263",22,20,"test",3.96875,"m2",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,5347,7,"ind",8.58429093494873,FALSE,FALSE
"1264",22,20,"test",3.96875,"m2",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,7368,8,"ind",8.90490157793514,FALSE,FALSE
"1265",22,20,"test",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,5297,1,"ind",8.57489590154453,FALSE,FALSE
"1266",22,20,"test",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4816,2,"ind",8.47969898698866,FALSE,FALSE
"1267",22,20,"test",3.96875,"ind",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,6381,3,"ind",8.76108010386835,FALSE,FALSE
"1268",22,20,"test",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,3383,4,"ind",8.12651816878071,FALSE,FALSE
"1269",22,20,"test",3.96875,"ind",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,8465,5,"ind",9.04369529456724,FALSE,FALSE
"1270",22,20,"test",3.96875,"ind",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,5138,6,"ind",8.54441917766983,FALSE,FALSE
"1271",22,20,"test",3.96875,"ind",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4845,7,"ind",8.48570252432487,FALSE,FALSE
"1272",22,20,"test",3.96875,"ind",0.666666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.666666666666667,6293,8,"ind",8.74719318352693,FALSE,FALSE
"1273",22,20,"test",3.96875,"m1",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,5121,1,"ind",8.54110501146255,FALSE,FALSE
"1274",22,20,"test",3.96875,"m1",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,5314,2,"ind",8.57810012631976,FALSE,FALSE
"1275",22,20,"test",3.96875,"m1",0.916666666666667,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.916666666666667,4864,3,"ind",8.489616423646,FALSE,FALSE
"1276",22,20,"test",3.96875,"m1",0.833333333333333,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",0.833333333333333,7756,4,"ind",8.95622201636254,FALSE,FALSE
"1277",22,20,"test",3.96875,"m1",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4784,5,"ind",8.47303229563047,FALSE,FALSE
"1278",22,20,"test",3.96875,"m1",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,6211,6,"ind",8.7340771925593,FALSE,FALSE
"1279",22,20,"test",3.96875,"m1",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,4444,7,"ind",8.39931015075952,FALSE,FALSE
"1280",22,20,"test",3.96875,"m1",1,"fun to do !",1,"['K', 'J', 'S', 'L', 'D', 'F']",1,3305,8,"ind",8.10319175228579,FALSE,FALSE
