ID,age,blockcollect,bonus,condition,correctcollect,feedback,gender,keyassignment,levinstein_acc,patternawareness,timecollect,trialcollect,traincondition
78.0,20.0,train,3.8125,ind,0.8333333333333334,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.8333333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3148.0,33.0,ind
78.0,20.0,train,3.8125,ind,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,1988.0,34.0,ind
78.0,20.0,train,3.8125,ind,0.8333333333333334,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.8333333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2998.0,35.0,ind
78.0,20.0,train,3.8125,ind,0.75,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3996.0,36.0,ind
78.0,20.0,train,3.8125,ind,0.5833333333333334,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2004.0,37.0,ind
78.0,20.0,train,3.8125,ind,1.0,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",1.0,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,1935.0,38.0,ind
78.0,20.0,train,3.8125,ind,0.8333333333333334,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.8333333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3348.0,39.0,ind
78.0,20.0,train,3.8125,ind,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3425.0,40.0,ind
78.0,20.0,test,3.8125,ind,0.75,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2935.0,1.0,ind
78.0,20.0,test,3.8125,ind,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3868.0,2.0,ind
78.0,20.0,test,3.8125,ind,0.8333333333333334,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.8333333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3048.0,3.0,ind
78.0,20.0,test,3.8125,ind,0.5,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.5833333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2741.0,4.0,ind
78.0,20.0,test,3.8125,ind,1.0,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",1.0,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2011.0,5.0,ind
78.0,20.0,test,3.8125,ind,0.5833333333333334,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2380.0,6.0,ind
78.0,20.0,test,3.8125,ind,1.0,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",1.0,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,1595.0,7.0,ind
78.0,20.0,test,3.8125,ind,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,1736.0,8.0,ind
78.0,20.0,test,3.8125,m2,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.6666666666666666,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3580.0,1.0,ind
78.0,20.0,test,3.8125,m2,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,1845.0,2.0,ind
78.0,20.0,test,3.8125,m2,0.75,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2707.0,3.0,ind
78.0,20.0,test,3.8125,m2,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.6666666666666666,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,6314.0,4.0,ind
78.0,20.0,test,3.8125,m2,0.4166666666666667,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.5833333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,1919.0,5.0,ind
78.0,20.0,test,3.8125,m2,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.6666666666666666,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2708.0,6.0,ind
78.0,20.0,test,3.8125,m2,0.5,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.5833333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2639.0,7.0,ind
78.0,20.0,test,3.8125,m2,0.5,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.5,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2571.0,8.0,ind
78.0,20.0,test,3.8125,m1,0.6666666666666666,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2559.0,1.0,ind
78.0,20.0,test,3.8125,m1,0.5,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.6666666666666666,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3398.0,2.0,ind
78.0,20.0,test,3.8125,m1,0.4166666666666667,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.5,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,5572.0,3.0,ind
78.0,20.0,test,3.8125,m1,0.4166666666666667,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.5833333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3300.0,4.0,ind
78.0,20.0,test,3.8125,m1,0.75,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.8333333333333334,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3973.0,5.0,ind
78.0,20.0,test,3.8125,m1,0.5,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.6666666666666666,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,2215.0,6.0,ind
78.0,20.0,test,3.8125,m1,0.08333333333333333,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.3333333333333333,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,3566.0,7.0,ind
78.0,20.0,test,3.8125,m1,0.75,Sometimes the colours flashed which sort of through me off.,1.0,"['L', 'K', 'S', 'J', 'F', 'D']",0.75,Some patterns repeated themselves on multiple trials and the it was mainly similar colours between 2 colours in trials.,8976.0,8.0,ind
79.0,30.0,train,3.8125,ind,0.4166666666666667,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,27935.0,1.0,ind
79.0,30.0,train,3.8125,ind,0.5,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,17664.0,2.0,ind
79.0,30.0,train,3.8125,ind,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,5480.0,3.0,ind
79.0,30.0,train,3.8125,ind,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,10440.0,4.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,8392.0,5.0,ind
79.0,30.0,train,3.8125,ind,1.0,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",1.0,yes,5618.0,6.0,ind
79.0,30.0,train,3.8125,ind,0.5,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,7838.0,7.0,ind
79.0,30.0,train,3.8125,ind,0.5833333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,6230.0,8.0,ind
79.0,30.0,train,3.8125,ind,0.5833333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,6308.0,9.0,ind
79.0,30.0,train,3.8125,ind,0.4166666666666667,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,5136.0,10.0,ind
79.0,30.0,train,3.8125,ind,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,8372.0,11.0,ind
79.0,30.0,train,3.8125,ind,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,8622.0,12.0,ind
79.0,30.0,train,3.8125,ind,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,9735.0,13.0,ind
79.0,30.0,train,3.8125,ind,0.5,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,10713.0,14.0,ind
79.0,30.0,train,3.8125,ind,0.9166666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.9166666666666666,yes,5661.0,15.0,ind
79.0,30.0,train,3.8125,ind,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,7476.0,16.0,ind
79.0,30.0,train,3.8125,ind,0.5833333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,5969.0,17.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,5103.0,18.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,5614.0,19.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,2864.0,20.0,ind
79.0,30.0,train,3.8125,ind,0.4166666666666667,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.5,yes,9494.0,21.0,ind
79.0,30.0,train,3.8125,ind,0.4166666666666667,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.5833333333333334,yes,5142.0,22.0,ind
79.0,30.0,train,3.8125,ind,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,5588.0,23.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,4490.0,24.0,ind
79.0,30.0,train,3.8125,ind,0.3333333333333333,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.5,yes,6264.0,25.0,ind
79.0,30.0,train,3.8125,ind,1.0,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",1.0,yes,5789.0,26.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,6052.0,27.0,ind
79.0,30.0,train,3.8125,ind,0.4166666666666667,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,7093.0,28.0,ind
79.0,30.0,train,3.8125,ind,0.5833333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.5833333333333334,yes,5770.0,29.0,ind
79.0,30.0,train,3.8125,ind,0.5,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,7394.0,30.0,ind
79.0,30.0,train,3.8125,ind,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,4517.0,31.0,ind
79.0,30.0,train,3.8125,ind,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,5976.0,32.0,ind
79.0,30.0,train,3.8125,ind,1.0,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",1.0,yes,3392.0,33.0,ind
79.0,30.0,train,3.8125,ind,0.3333333333333333,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.5833333333333334,yes,7758.0,34.0,ind
79.0,30.0,train,3.8125,ind,0.3333333333333333,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.5833333333333334,yes,3122.0,35.0,ind
79.0,30.0,train,3.8125,ind,0.9166666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.9166666666666666,yes,8225.0,36.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,7728.0,37.0,ind
79.0,30.0,train,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,5363.0,38.0,ind
79.0,30.0,train,3.8125,ind,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,4536.0,39.0,ind
79.0,30.0,train,3.8125,ind,0.3333333333333333,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,3240.0,40.0,ind
79.0,30.0,test,3.8125,ind,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,3983.0,1.0,ind
79.0,30.0,test,3.8125,ind,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,4291.0,2.0,ind
79.0,30.0,test,3.8125,ind,0.5833333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,4652.0,3.0,ind
79.0,30.0,test,3.8125,ind,0.4166666666666667,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,3691.0,4.0,ind
79.0,30.0,test,3.8125,ind,1.0,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",1.0,yes,4892.0,5.0,ind
79.0,30.0,test,3.8125,ind,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,4971.0,6.0,ind
79.0,30.0,test,3.8125,ind,0.5833333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.5833333333333334,yes,5396.0,7.0,ind
79.0,30.0,test,3.8125,ind,0.5833333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,6192.0,8.0,ind
79.0,30.0,test,3.8125,m1,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,6162.0,1.0,ind
79.0,30.0,test,3.8125,m1,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,5073.0,2.0,ind
79.0,30.0,test,3.8125,m1,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,3705.0,3.0,ind
79.0,30.0,test,3.8125,m1,0.3333333333333333,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.3333333333333333,yes,5365.0,4.0,ind
79.0,30.0,test,3.8125,m1,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,6709.0,5.0,ind
79.0,30.0,test,3.8125,m1,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,4479.0,6.0,ind
79.0,30.0,test,3.8125,m1,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,5293.0,7.0,ind
79.0,30.0,test,3.8125,m1,0.6666666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.6666666666666666,yes,3740.0,8.0,ind
79.0,30.0,test,3.8125,m2,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,5698.0,1.0,ind
79.0,30.0,test,3.8125,m2,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.75,yes,2781.0,2.0,ind
79.0,30.0,test,3.8125,m2,0.9166666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.9166666666666666,yes,3882.0,3.0,ind
79.0,30.0,test,3.8125,m2,0.9166666666666666,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.9166666666666666,yes,4708.0,4.0,ind
79.0,30.0,test,3.8125,m2,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,5032.0,5.0,ind
79.0,30.0,test,3.8125,m2,1.0,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",1.0,yes,5854.0,6.0,ind
79.0,30.0,test,3.8125,m2,0.8333333333333334,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,3448.0,7.0,ind
79.0,30.0,test,3.8125,m2,0.75,,0.0,"['F', 'D', 'J', 'L', 'K', 'S']",0.8333333333333334,yes,4760.0,8.0,ind
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,13919.0,1.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,2819.0,2.0,m1
80.0,30.0,train,3.96875,m1,0.75,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.75,,2948.0,3.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1436.0,4.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,2510.0,5.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2138.0,6.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2722.0,7.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1708.0,8.0,m1
80.0,30.0,train,3.96875,m1,0.75,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.75,,3142.0,9.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,1897.0,10.0,m1
80.0,30.0,train,3.96875,m1,0.8333333333333334,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.8333333333333334,,764.0,11.0,m1
80.0,30.0,train,3.96875,m1,0.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.0,,483.0,12.0,m1
80.0,30.0,train,3.96875,m1,0.4166666666666667,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.5,,2007.0,13.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1600.0,14.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1475.0,15.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1604.0,16.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2424.0,17.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,3414.0,18.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1241.0,19.0,m1
80.0,30.0,train,3.96875,m1,0.5833333333333334,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.5833333333333334,,3037.0,20.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,1473.0,21.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1610.0,22.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2309.0,23.0,m1
80.0,30.0,train,3.96875,m1,0.6666666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.75,,2066.0,24.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1491.0,25.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,1993.0,26.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1777.0,27.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,1661.0,28.0,m1
80.0,30.0,train,3.96875,m1,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,2322.0,29.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1985.0,30.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1812.0,31.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1331.0,32.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1197.0,33.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1156.0,34.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1213.0,35.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1152.0,36.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1013.0,37.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2118.0,38.0,m1
80.0,30.0,train,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1126.0,39.0,m1
80.0,30.0,train,3.96875,m1,0.8333333333333334,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.8333333333333334,,1615.0,40.0,m1
80.0,30.0,test,3.96875,m2,0.75,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.75,,2385.0,1.0,m1
80.0,30.0,test,3.96875,m2,0.8333333333333334,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.8333333333333334,,5556.0,2.0,m1
80.0,30.0,test,3.96875,m2,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2614.0,3.0,m1
80.0,30.0,test,3.96875,m2,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2157.0,4.0,m1
80.0,30.0,test,3.96875,m2,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1318.0,5.0,m1
80.0,30.0,test,3.96875,m2,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,2160.0,6.0,m1
80.0,30.0,test,3.96875,m2,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1661.0,7.0,m1
80.0,30.0,test,3.96875,m2,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,2710.0,8.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1268.0,1.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1404.0,2.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1682.0,3.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1484.0,4.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1268.0,5.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1494.0,6.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1420.0,7.0,m1
80.0,30.0,test,3.96875,m1,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,1497.0,8.0,m1
80.0,30.0,test,3.96875,ind,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,5316.0,1.0,m1
80.0,30.0,test,3.96875,ind,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,2601.0,2.0,m1
80.0,30.0,test,3.96875,ind,0.6666666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.6666666666666666,,3397.0,3.0,m1
80.0,30.0,test,3.96875,ind,0.6666666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.6666666666666666,,2976.0,4.0,m1
80.0,30.0,test,3.96875,ind,1.0,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",1.0,,3965.0,5.0,m1
80.0,30.0,test,3.96875,ind,0.6666666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.75,,1989.0,6.0,m1
80.0,30.0,test,3.96875,ind,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,1818.0,7.0,m1
80.0,30.0,test,3.96875,ind,0.9166666666666666,,1.0,"['D', 'J', 'S', 'K', 'L', 'F']",0.9166666666666666,,5570.0,8.0,m1
82.0,20.0,train,3.875,m1,0.5833333333333334,no,1.0,"['D', 'F', 'L', 'K', 'J', 'S']",0.6666666666666666,yes,15479.0,1.0,m1
